selling_price,kms_driven,car_age,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_type_Manual,owner_type_Fourth & Above Owner,owner_type_Second Owner,owner_type_Test Drive Car,owner_type_Third Owner
450000,50000,10,True,False,False,False,True,False,True,False,False,False,False
409999,56000,13,True,False,False,False,True,False,True,False,False,False,False
100000,21302,7,False,False,False,True,True,False,True,False,False,False,False
300000,10500,7,False,False,False,True,True,False,True,False,False,False,False
400000,107000,12,True,False,False,False,True,False,True,False,False,False,False
210000,60000,15,False,False,False,True,True,False,True,False,True,False,False
90000,120000,19,False,False,False,True,True,False,True,False,True,False,False
222000,70000,15,False,False,False,True,True,False,True,False,False,False,False
240000,50000,10,False,False,False,True,True,False,True,False,True,False,False
450000,70000,12,True,False,False,False,True,False,True,False,True,False,False
735000,55300,13,True,False,False,False,False,False,False,False,False,False,False
285000,74300,13,True,False,False,False,False,False,True,False,False,False,False
350000,48781,15,False,False,False,True,False,False,True,False,False,False,False
290000,87620,15,True,False,False,False,False,False,False,False,False,False,False
890000,40219,8,True,False,False,False,False,False,False,False,False,False,False
385000,11473,14,False,False,False,True,False,False,True,False,False,False,False
425000,8352,8,False,False,False,True,False,False,True,False,False,False,False
525000,9745,8,False,False,False,True,False,False,False,False,False,False,False
550000,9748,8,False,False,False,True,False,False,True,False,False,False,False
271000,49000,13,False,False,False,True,False,False,True,False,False,False,False
1490000,20694,7,True,False,False,False,False,False,True,False,False,False,False
490000,31080,10,False,False,False,True,False,False,True,False,False,False,False
260000,37605,11,False,False,False,True,False,False,True,False,False,False,False
455000,55850,11,True,False,False,False,False,False,True,False,False,False,False
75000,58850,15,False,False,False,True,False,False,True,False,False,False,False
421000,23839,10,False,False,False,True,False,False,True,False,False,False,False
550000,54000,9,True,False,False,False,False,False,True,False,False,False,False
330000,38000,12,False,False,False,True,False,False,False,False,False,False,False
390000,45454,13,True,False,False,False,False,False,True,False,False,False,False
599000,46957,10,True,False,False,False,False,False,False,False,False,False,False
110000,60000,18,False,False,False,True,True,False,True,True,False,False,False
250000,25000,9,False,False,False,True,True,False,True,False,False,False,False
600000,110000,13,True,False,False,False,True,False,True,True,False,False,False
280000,190000,17,True,False,False,False,True,False,True,False,True,False,False
2700000,25000,7,True,False,False,False,True,False,False,False,False,False,False
80000,90000,17,False,False,False,True,True,False,True,False,False,False,False
350000,5000,6,False,False,False,True,True,False,True,False,False,False,False
475000,60000,10,True,False,False,False,True,False,True,False,False,False,False
4700000,1500,5,True,False,False,False,True,False,False,False,False,False,False
500000,50000,7,True,False,False,False,True,False,True,False,False,False,False
250000,120000,11,True,False,False,False,True,False,True,False,False,False,False
100000,120000,20,True,False,False,False,True,False,True,False,True,False,False
350000,5000,6,False,False,False,True,True,False,True,False,False,False,False
4000000,47000,11,True,False,False,False,True,False,False,False,False,False,False
1900000,20000,8,False,False,False,True,True,False,False,False,False,False,False
95000,120000,20,False,False,False,True,True,False,True,False,True,False,False
409999,58000,10,True,False,False,False,True,False,True,False,False,False,False
1050000,35000,7,True,False,False,False,True,False,True,False,False,False,False
320000,30000,8,False,False,False,True,True,False,True,False,False,False,False
1000000,10000,6,True,False,False,False,True,False,True,False,False,False,False
1770000,25000,8,True,False,False,False,True,False,True,False,False,False,False
950000,20000,7,True,False,False,False,True,False,True,False,False,False,False
750000,50000,7,True,False,False,False,True,False,True,False,False,False,False
220000,42000,11,False,False,False,True,True,False,True,False,False,False,False
1000000,50000,8,True,False,False,False,True,False,True,False,False,False,False
660000,116000,8,True,False,False,False,True,False,True,False,False,False,False
716000,100000,10,True,False,False,False,True,False,True,False,False,False,False
675000,66000,10,False,False,False,True,True,False,True,False,False,False,False
385000,110000,15,True,False,False,False,True,False,True,False,False,False,True
325000,70000,11,True,False,False,False,True,False,True,False,False,False,False
950000,60000,10,True,False,False,False,True,False,True,False,False,False,False
400000,110000,18,True,False,False,False,True,False,False,True,False,False,False
250000,25000,11,True,False,False,False,True,False,True,False,False,False,False
4000000,68000,7,False,False,False,True,True,False,False,False,False,False,False
210000,20000,11,False,False,False,True,True,False,True,False,False,False,False
147000,110000,14,False,False,False,True,True,False,True,False,True,False,False
725000,26350,7,True,False,False,False,True,False,True,False,False,False,False
550000,90000,13,True,False,False,False,True,False,True,False,False,False,False
475000,25000,9,False,False,False,True,True,False,True,False,False,False,False
250000,50000,11,False,False,False,True,True,False,True,False,True,False,False
70000,60000,19,False,False,False,True,True,False,True,False,True,False,False
160000,70000,13,False,False,False,True,True,False,True,False,False,False,True
1000000,90000,14,True,False,False,False,True,False,False,False,True,False,False
68000,70000,24,False,False,False,True,True,False,True,False,False,False,False
500000,26500,8,False,False,False,True,True,False,True,False,False,False,False
1050000,10000,5,True,False,False,False,True,False,True,False,False,False,False
900000,50000,8,True,False,False,False,True,False,True,False,False,False,False
100000,52000,18,False,False,False,True,True,False,True,False,True,False,False
300000,90000,12,True,False,False,False,True,False,True,False,False,False,False
140000,60000,14,True,False,False,False,True,False,True,False,True,False,False
550000,35000,7,False,False,False,True,True,False,True,False,False,False,False
650000,71042,13,True,False,False,False,False,False,True,False,False,False,False
1025000,167870,13,True,False,False,False,False,False,True,False,True,False,False
195000,133564,14,True,False,False,False,False,False,True,False,False,False,False
1490000,40000,12,True,False,False,False,False,False,False,False,False,False,False
1140000,23038,7,False,False,False,True,False,True,False,False,False,False,False
95000,70000,14,True,False,False,False,True,False,True,False,False,False,False
3050000,30000,8,True,False,False,False,True,False,False,False,False,False,False
585000,43608,8,False,False,False,True,False,True,True,False,False,False,False
825000,11212,7,False,False,False,True,False,True,False,False,False,False,False
280000,52000,12,True,False,False,False,False,False,True,False,False,False,False
725000,49217,9,False,False,False,True,False,True,True,False,False,False,False
300000,90000,10,True,False,False,False,True,False,True,False,False,False,False
375000,70000,10,False,False,False,True,True,False,True,False,False,False,False
310000,90000,22,False,False,False,True,True,False,True,True,False,False,False
375000,190000,14,True,False,False,False,True,False,True,False,False,False,True
1950000,106000,9,True,False,False,False,True,False,False,False,False,False,False
400000,80000,13,True,False,False,False,True,False,True,False,True,False,False
550000,80000,11,True,False,False,False,True,False,True,False,True,False,False
270000,20000,7,False,False,False,True,True,False,True,False,False,False,False
555000,110000,13,True,False,False,False,True,False,True,False,True,False,False
500000,60000,12,True,False,False,False,True,False,True,False,True,False,False
400000,130000,15,True,False,False,False,True,False,False,False,True,False,False
280000,28838,8,False,False,False,True,True,False,True,False,False,False,False
80000,200000,17,False,False,False,True,True,False,True,False,False,False,False
55000,100000,19,True,False,False,False,True,False,True,False,False,False,False
250000,50000,11,False,False,False,True,True,False,True,False,False,False,False
250000,190000,15,True,False,False,False,True,False,True,True,False,False,False
95000,100000,18,True,False,False,False,True,False,True,False,True,False,False
725000,135000,11,True,False,False,False,True,False,True,False,True,False,False
320000,50000,10,True,False,False,False,True,False,True,False,False,False,True
1200000,135000,11,True,False,False,False,True,False,False,False,False,False,True
160000,50000,13,True,False,False,False,True,False,True,False,False,False,False
790000,19571,7,True,False,False,False,False,False,True,False,False,False,False
1200000,29600,7,False,False,False,True,False,False,True,False,False,False,False
175000,70000,14,False,False,False,True,True,False,True,False,False,False,False
950000,15000,7,True,False,False,False,True,False,False,False,False,False,False
340000,50000,6,False,False,False,True,True,False,True,False,False,False,False
825000,13500,8,True,False,False,False,True,False,True,False,False,False,False
3100000,22000,7,False,False,False,True,True,False,False,False,False,False,False
780000,25000,7,True,False,False,False,False,False,True,False,False,False,False
350000,80000,15,False,False,False,True,True,False,False,False,False,False,True
690000,39000,7,False,False,False,True,False,False,True,False,False,False,False
245000,60000,9,False,False,False,True,True,False,True,False,False,False,False
790000,49000,7,True,False,False,False,False,False,True,False,False,False,False
680000,48600,7,False,False,False,True,False,False,True,False,False,False,False
540000,20000,8,False,False,False,True,True,False,True,False,True,False,False
425000,25000,9,False,False,False,True,True,False,True,False,False,False,False
140000,120000,17,False,False,False,True,True,False,True,False,False,False,False
1100000,30000,6,True,False,False,False,True,False,True,False,False,False,False
715000,35000,10,True,False,False,False,True,False,True,False,False,False,False
1750000,127643,10,True,False,False,False,False,False,False,False,False,False,False
400000,54000,7,False,False,False,True,False,False,True,False,True,False,False
1750000,102354,11,True,False,False,False,False,False,False,False,False,False,False
1850000,62237,11,False,False,False,True,False,False,False,False,False,False,False
114999,90000,20,False,False,False,True,False,False,True,False,True,False,False
950000,21394,7,True,False,False,False,False,False,True,False,False,False,False
310000,32686,10,False,False,False,True,False,False,True,False,False,False,False
575000,1001,19,True,False,False,False,False,False,True,False,False,False,False
490000,22000,8,True,False,False,False,False,False,True,False,False,False,False
480000,53261,8,False,False,False,True,False,False,True,False,False,False,False
3500000,53000,9,True,False,False,False,False,False,False,False,False,False,False
370000,10000,7,False,False,False,True,False,False,True,False,False,False,False
835000,14000,8,True,False,False,False,False,False,True,False,False,False,False
650000,44000,8,False,False,False,True,False,False,True,False,False,False,False
670000,39895,11,True,False,False,False,False,False,True,False,False,False,False
950000,73000,8,True,False,False,False,False,False,False,False,False,False,False
690000,17000,11,False,False,False,True,False,False,True,False,False,False,False
670000,18591,8,False,False,False,True,False,False,True,False,False,False,False
925000,26766,8,True,False,False,False,False,False,True,False,False,False,False
250000,30000,10,False,False,False,True,True,False,True,False,False,False,False
509999,42000,9,True,False,False,False,True,False,True,False,False,False,False
520000,110000,11,True,False,False,False,True,False,True,False,False,False,False
100000,100000,20,True,False,False,False,True,False,True,False,False,False,False
85000,300000,19,True,False,False,False,True,False,True,False,True,False,False
130000,110000,16,True,False,False,False,True,False,True,False,False,False,True
950000,27620,7,True,False,False,False,False,False,True,False,False,False,False
450000,70000,10,False,False,False,True,True,False,True,False,False,False,False
320000,50000,13,False,False,False,True,True,False,True,False,True,False,False
480000,50000,10,True,False,False,False,True,False,True,False,False,False,False
2490000,46000,11,True,False,False,False,True,False,False,False,False,False,False
790000,82000,13,True,False,False,False,True,False,True,False,False,False,False
120000,120000,9,False,False,False,True,True,False,True,False,False,False,False
75000,80000,19,False,False,False,True,True,False,True,False,False,False,True
99000,70000,15,False,False,False,True,True,False,True,False,False,False,False
1015000,20000,7,True,False,False,False,True,False,True,False,False,False,False
250000,200000,12,True,False,False,False,True,False,True,False,True,False,False
520000,120000,14,True,False,False,False,True,False,True,False,False,False,False
1100000,30000,7,True,False,False,False,True,False,False,False,False,False,False
200000,223000,20,True,False,False,False,True,False,True,False,False,False,False
525000,60000,9,True,False,False,False,True,False,True,False,False,False,False
500000,40000,9,False,False,False,True,True,False,True,False,False,False,False
675000,161327,9,True,False,False,False,True,False,True,False,False,False,False
150000,60000,16,False,False,False,True,True,False,True,False,False,False,True
250000,50000,18,True,False,False,False,True,False,True,False,False,False,False
450000,6000,7,False,False,False,True,True,False,True,False,False,False,False
150000,68000,16,False,False,False,True,True,False,True,False,True,False,False
200000,85000,13,True,False,False,False,True,False,True,False,False,False,False
525000,70000,14,True,False,False,False,True,False,False,False,False,False,False
60000,35000,26,False,False,False,True,True,False,True,False,True,False,False
180000,100000,15,True,False,False,False,True,False,True,False,True,False,False
475000,110000,10,True,False,False,False,True,False,True,False,False,False,False
380000,195000,15,True,False,False,False,True,False,False,False,True,False,False
285000,46000,10,False,False,False,True,True,False,True,False,True,False,False
91200,60000,17,False,False,False,True,True,False,True,False,True,False,False
400000,42000,10,True,False,False,False,True,False,True,False,False,False,False
160000,90000,19,False,False,False,True,True,False,False,False,True,False,False
650000,85000,13,True,False,False,False,True,False,True,False,True,False,False
409999,120000,13,True,False,False,False,True,False,True,False,False,False,True
425000,72000,12,True,False,False,False,True,False,True,False,False,False,False
250000,71000,12,False,False,False,False,True,False,True,False,True,False,False
200000,110000,16,False,False,False,True,True,False,True,True,False,False,False
130000,144000,15,True,False,False,False,True,False,True,True,False,False,False
260000,30000,8,False,False,False,True,False,False,True,False,False,False,False
155000,65000,18,False,False,False,True,False,False,True,False,False,False,False
450000,38000,10,True,False,False,False,True,False,True,False,False,False,False
220000,90000,13,False,False,False,True,True,False,True,False,True,False,False
650000,37000,7,True,False,False,False,False,False,True,False,False,False,False
285000,30000,7,False,False,False,True,False,False,True,False,False,False,False
725000,26000,7,False,False,False,True,False,False,False,False,False,False,False
625000,30000,9,False,False,False,True,False,False,True,False,False,False,False
550000,23000,9,False,False,False,True,False,False,True,False,False,False,False
240000,40000,13,False,False,False,True,False,False,True,False,False,False,False
600000,27000,11,True,False,False,False,False,False,True,False,False,False,False
350000,65000,13,True,False,False,False,False,False,True,False,False,False,False
245000,32000,10,False,False,False,True,False,False,True,False,False,False,False
600000,56000,9,True,False,False,False,False,False,True,False,False,False,False
2400000,30000,8,True,False,False,False,True,False,False,False,False,False,False
620000,80000,11,True,False,False,False,False,False,True,False,False,False,False
395000,52000,11,False,False,False,True,False,False,True,False,True,False,False
635000,13250,11,False,False,False,True,False,False,True,False,False,False,False
180000,36000,14,False,False,False,True,False,False,True,False,False,False,False
484999,73000,10,True,False,False,False,False,False,True,False,True,False,False
110000,60000,21,False,False,False,True,True,False,True,False,False,False,False
150000,60000,19,False,False,False,True,True,False,True,False,True,False,False
400000,110000,13,True,False,False,False,True,False,True,False,False,False,False
200000,70000,13,True,False,False,False,True,False,True,False,True,False,False
302000,60000,12,True,False,False,False,True,False,True,False,True,False,False
215000,90000,14,True,False,False,False,True,False,True,True,False,False,False
155000,80000,21,False,False,False,True,True,False,True,False,True,False,False
1000000,101000,11,True,False,False,False,True,False,True,False,True,False,False
550000,44000,7,True,False,False,False,True,False,True,False,False,False,False
200000,45000,19,False,False,False,True,True,False,True,False,False,False,False
750000,120000,8,True,False,False,False,True,False,True,False,False,False,False
90000,90000,20,False,False,False,True,True,False,True,False,True,False,False
80000,120000,18,False,False,False,True,True,False,True,False,True,False,False
229999,13500,12,False,False,False,True,True,False,True,False,False,False,False
350000,10000,8,False,False,False,True,True,False,True,False,False,False,False
325000,25000,10,False,False,False,True,True,False,True,False,False,False,True
450000,8500,7,False,False,False,True,True,False,True,False,False,False,False
250000,120000,13,True,False,False,False,True,False,True,False,False,False,False
225000,120000,13,True,False,False,False,True,False,True,False,False,False,False
150000,90246,16,False,False,False,True,True,False,True,False,False,False,True
110000,90000,17,False,False,False,True,True,False,True,False,True,False,False
150000,40000,15,False,False,False,True,True,False,True,False,True,False,False
165000,60000,25,False,False,False,True,True,False,True,True,False,False,False
610000,32000,8,True,False,False,False,True,False,True,False,True,False,False
170000,60400,12,True,False,False,False,True,False,True,False,False,False,False
150000,70950,17,True,False,False,False,True,False,True,False,True,False,False
375000,72000,10,True,False,False,False,True,False,True,False,False,False,False
390000,90000,12,True,False,False,False,True,False,True,False,False,False,False
600000,10000,8,False,False,False,True,True,False,True,False,False,False,False
204999,25000,11,False,False,False,True,True,False,True,False,True,False,False
270000,80000,16,True,False,False,False,True,False,True,False,True,False,False
375000,10000,8,False,False,False,True,True,False,True,False,False,False,False
700000,1100,5,False,False,False,True,True,False,True,False,False,False,False
455000,40000,8,False,False,False,True,True,False,True,False,False,False,False
375000,10000,8,False,False,False,True,True,False,True,False,False,False,False
341000,31491,11,False,False,False,True,True,False,True,False,False,False,False
200000,107143,11,True,False,False,False,True,False,True,False,True,False,False
450000,15000,8,False,False,False,True,True,False,False,False,False,False,False
170000,50000,13,False,False,False,True,True,False,True,False,True,False,False
1900000,100000,8,True,False,False,False,True,False,True,False,False,False,False
500000,60000,9,True,False,False,False,True,False,True,False,False,False,False
819999,85000,9,True,False,False,False,True,False,True,False,False,False,False
351000,40000,11,False,False,False,True,True,False,True,False,True,False,False
195000,80000,14,False,False,False,True,True,False,True,False,True,False,False
250000,82000,17,True,False,False,False,True,False,True,False,True,False,False
120000,70000,17,False,False,False,True,True,False,True,False,True,False,False
180000,70000,16,False,False,False,True,True,False,True,False,False,False,True
430000,20000,9,True,False,False,False,True,False,True,False,False,False,False
75000,35000,13,False,False,False,True,True,False,True,False,True,False,False
750000,80000,8,True,False,False,False,True,False,True,False,False,False,False
60000,40000,14,False,False,False,True,True,False,True,False,False,False,False
1500000,46412,10,True,False,False,False,True,False,True,False,False,False,False
390000,150000,14,True,False,False,False,True,False,True,True,False,False,False
630000,50000,9,True,False,False,False,True,False,True,False,False,False,False
1085000,15000,7,True,False,False,False,True,False,True,False,False,False,False
190000,60000,13,False,False,False,True,True,False,True,False,True,False,False
550000,25000,7,False,False,False,True,True,False,False,False,False,False,False
200000,90000,13,False,False,False,True,True,False,True,False,False,False,True
165000,60000,14,False,False,False,True,True,False,True,False,False,False,False
260000,65000,12,True,False,False,False,True,False,True,False,False,False,False
151000,40000,14,False,False,False,True,True,False,True,False,False,False,False
780000,50000,7,True,False,False,False,True,False,True,False,False,False,False
175000,80000,13,True,False,False,False,True,False,True,False,False,False,True
170000,107500,15,True,False,False,False,False,False,True,False,False,False,False
210000,135000,12,True,False,False,False,False,False,True,False,True,False,False
90000,43826,18,False,False,False,True,False,False,True,False,True,False,False
535000,55838,9,False,False,False,True,False,False,True,False,False,False,False
195000,112880,18,True,False,False,False,False,False,True,False,False,False,False
140000,90000,14,True,False,False,False,True,False,True,False,False,False,True
350000,40000,13,False,False,False,True,True,False,True,False,False,False,False
425000,66000,12,False,False,False,True,True,False,True,False,False,False,False
300000,30300,8,False,False,False,True,True,False,True,False,False,False,False
340000,85000,12,True,False,False,False,True,False,True,False,True,False,False
250000,80659,16,False,False,False,True,False,False,True,False,False,False,False
170000,81324,17,False,False,False,True,False,False,True,False,False,False,False
315000,127884,12,True,False,False,False,False,False,True,False,False,False,False
200000,50000,10,False,False,False,True,True,False,True,False,False,False,False
300000,25000,9,False,False,False,True,True,False,True,False,False,False,False
300000,66755,10,True,False,False,False,False,False,True,False,False,False,False
380000,123084,12,False,False,False,True,False,False,True,False,False,False,False
250000,806599,16,False,False,False,True,False,False,True,False,False,False,False
310000,95851,12,True,False,False,False,False,False,True,False,False,False,False
260000,50000,15,False,False,False,True,True,False,True,False,False,False,False
150000,50000,17,False,False,False,True,True,False,True,False,True,False,False
85000,60000,19,False,False,False,True,True,False,True,False,True,False,False
280000,15000,10,False,False,False,True,True,False,True,False,True,False,False
850000,40000,9,True,False,False,False,True,False,True,False,False,False,False
375000,20000,8,False,False,False,True,True,False,True,False,True,False,False
125000,120000,19,True,False,False,False,True,False,True,False,False,False,True
250000,110000,13,True,False,False,False,True,False,True,False,False,False,False
715000,234000,11,True,False,False,False,True,False,True,False,False,False,False
220000,70000,14,True,False,False,False,True,False,True,False,False,False,False
110000,110000,15,True,False,False,False,True,False,True,False,True,False,False
150000,84000,18,False,False,False,True,True,False,True,False,True,False,False
300000,170000,13,True,False,False,False,True,False,True,False,False,False,False
220000,40000,8,False,False,False,True,True,False,True,False,False,False,False
75000,96000,19,False,False,False,True,True,False,True,False,True,False,False
100000,20000,16,True,False,False,False,True,False,True,False,False,False,False
380000,15000,9,False,False,False,True,True,False,True,False,False,False,False
100000,50000,18,False,False,False,True,True,False,True,False,False,False,False
480000,80000,15,False,False,False,True,True,False,True,False,True,False,False
300000,124000,13,True,False,False,False,True,False,True,False,False,False,False
190000,70000,12,True,False,False,False,True,False,True,False,False,False,False
190000,130000,13,True,False,False,False,True,False,True,False,True,False,False
650000,19014,8,False,False,False,True,False,False,True,False,False,False,False
300000,23262,16,False,False,False,True,False,False,True,False,False,False,False
700000,29600,9,True,False,False,False,False,False,True,False,False,False,False
310000,35925,10,False,False,False,True,False,False,True,False,False,False,False
500000,12000,7,False,False,False,True,True,False,True,False,False,False,False
415000,40771,12,False,False,False,True,False,False,True,False,False,False,False
395000,30500,10,False,False,False,True,False,False,False,False,True,False,False
430000,42000,11,False,False,False,True,False,False,True,False,True,False,False
215000,55800,18,False,False,False,True,False,False,True,False,True,False,False
550000,66569,11,True,False,False,False,False,False,True,False,False,False,False
415000,81358,11,True,False,False,False,False,False,True,False,False,False,False
450000,82695,10,True,False,False,False,False,False,True,False,False,False,False
285000,68293,11,True,False,False,False,False,False,True,False,True,False,False
580000,32000,9,False,False,False,True,False,False,False,False,False,False,False
300000,190621,11,True,False,False,False,False,False,True,False,False,False,False
1200000,60000,7,True,False,False,False,True,False,True,False,False,False,False
78000,64700,19,False,False,False,True,True,False,True,False,False,False,False
400000,88470,9,True,False,False,False,True,False,True,False,False,False,False
850000,75000,9,True,False,False,False,True,False,True,False,False,False,False
450000,120000,12,True,False,False,False,True,False,True,False,True,False,False
2500000,35000,13,True,False,False,False,True,False,False,False,False,False,False
780000,70000,8,True,False,False,False,True,False,True,False,False,False,False
3200000,57000,8,True,False,False,False,True,False,False,False,False,False,False
350000,1000,5,False,False,False,True,True,False,True,False,False,False,False
285000,120000,12,True,False,False,False,True,False,True,False,True,False,False
525000,98000,10,True,False,False,False,False,False,True,False,False,False,False
550000,90000,11,True,False,False,False,False,False,True,False,True,False,False
580000,70000,7,True,False,False,False,True,False,True,False,False,False,False
75000,25000,12,False,False,False,True,True,False,True,False,False,False,True
185000,60000,16,True,False,False,False,True,False,True,False,False,False,True
110000,90000,18,False,False,False,True,True,False,True,True,False,False,False
180000,200000,21,False,False,False,True,True,False,True,False,True,False,False
350000,110000,15,True,False,False,False,True,False,True,False,True,False,False
60000,126000,20,False,False,False,True,True,False,True,False,True,False,False
695000,70000,7,True,False,False,False,True,False,True,False,False,False,False
2700000,5000,6,True,False,False,False,True,False,False,False,False,False,False
135000,74183,18,False,False,False,True,True,False,True,False,True,False,False
640000,70000,10,True,False,False,False,True,False,True,False,True,False,False
160000,90000,11,False,False,False,True,True,False,True,False,False,False,False
80000,46000,21,False,False,False,True,True,False,True,False,True,False,False
340000,110000,12,True,False,False,False,True,False,True,False,True,False,False
110000,80000,13,True,False,False,False,True,False,True,False,True,False,False
250000,90000,12,True,False,False,False,True,False,True,False,True,False,False
1300000,70000,8,True,False,False,False,True,False,True,False,False,False,False
250000,1,11,True,False,False,False,True,False,True,False,True,False,False
450000,192000,16,True,False,False,False,True,False,True,False,False,False,False
240000,70000,12,False,False,False,True,True,False,True,True,False,False,False
225000,120000,18,True,False,False,False,True,False,True,False,True,False,False
275000,60000,10,False,False,False,True,True,False,True,False,True,False,False
320000,120000,13,True,False,False,False,True,False,True,False,True,False,False
75000,120000,17,False,False,False,True,True,False,True,False,False,False,False
85000,50000,18,False,False,False,True,True,False,True,False,True,False,False
90000,120000,16,True,False,False,False,True,False,True,False,False,False,False
85000,80000,18,False,False,False,True,True,False,True,False,True,False,False
350000,80000,17,True,False,False,False,True,False,True,False,True,False,False
355000,100000,16,True,False,False,False,True,False,False,False,True,False,False
619000,1500,5,False,False,False,True,True,False,True,False,False,False,False
1700000,50000,7,True,False,False,False,True,False,True,False,False,False,False
55000,100000,19,True,False,False,False,True,False,True,False,True,False,False
95000,83411,19,False,False,False,True,True,False,True,False,False,False,False
300000,120000,14,True,False,False,False,True,False,True,False,True,False,False
81000,83411,19,False,False,False,True,True,False,True,False,False,False,False
1000000,80000,10,True,False,False,False,True,False,False,False,True,False,False
925000,50000,6,True,False,False,False,True,False,True,False,False,False,False
450000,40000,10,True,False,False,False,True,False,True,False,False,False,False
600000,13270,11,True,False,False,False,True,False,True,False,False,False,False
85000,100000,19,False,False,False,True,True,False,False,False,False,False,True
700000,50000,9,True,False,False,False,True,False,True,False,False,False,False
486000,26500,8,False,False,False,True,True,False,True,False,False,False,False
400000,90000,12,True,False,False,False,True,False,True,False,False,False,False
120000,100000,17,False,False,False,True,True,False,True,False,False,False,True
275000,35000,7,False,False,False,True,True,False,True,False,False,False,False
580000,57000,9,True,False,False,False,True,False,True,False,False,False,False
375000,70000,10,False,False,False,True,True,False,True,False,False,False,False
229999,100000,10,False,False,False,True,True,False,True,False,False,False,True
110000,88000,15,False,False,False,True,True,False,True,False,True,False,False
600000,60000,8,True,False,False,False,True,False,True,False,False,False,False
120000,76000,16,False,False,False,True,True,False,True,False,True,False,False
200000,100000,15,True,False,False,False,True,False,True,False,True,False,False
450000,110000,13,True,False,False,False,True,False,True,False,True,False,False
550000,80000,13,True,False,False,False,True,False,True,False,True,False,False
220000,80000,13,False,False,False,True,True,False,True,False,True,False,False
40000,30000,24,False,False,False,True,True,False,True,False,False,False,False
300000,20000,8,False,False,False,True,True,False,False,False,False,False,False
630000,40000,7,True,False,False,False,True,False,True,False,False,False,False
610000,40000,8,True,False,False,False,True,False,True,False,True,False,False
660000,7000,6,False,False,False,True,True,False,True,False,True,False,False
220000,80000,13,False,False,True,False,True,False,True,False,True,False,False
138000,90000,14,True,False,False,False,True,False,True,False,True,False,False
210000,13770,12,True,False,False,False,True,False,True,False,False,False,False
125000,34000,20,False,False,False,True,False,False,True,False,False,False,False
125000,102000,17,False,False,False,True,False,False,True,False,False,False,False
725000,110000,11,True,False,False,False,True,False,True,False,False,False,False
170000,90000,14,False,False,False,True,True,False,True,False,True,False,False
1200000,70000,10,True,False,False,False,True,False,True,False,False,False,True
70000,90000,22,False,False,False,True,True,False,True,False,True,False,False
100000,70000,18,False,False,False,True,True,False,True,False,True,False,False
300000,80000,19,False,False,False,True,True,False,True,False,True,False,False
450000,100000,12,True,False,False,False,True,False,True,False,True,False,False
530000,100000,10,True,False,False,False,True,False,True,False,False,False,False
100000,143000,18,False,False,False,True,True,False,True,False,False,False,True
350000,115000,15,False,False,False,True,True,False,True,False,True,False,False
165000,100000,14,True,False,False,False,True,False,True,False,True,False,False
475000,120000,6,True,False,False,False,True,False,True,False,True,False,False
350000,42000,12,True,False,False,False,True,False,True,False,False,False,False
229999,38000,9,False,False,False,True,True,False,True,False,False,False,False
800000,35000,7,True,False,False,False,True,False,True,False,False,False,False
475000,120000,11,True,False,False,False,True,False,True,False,True,False,False
425000,136906,11,True,False,False,False,True,False,True,False,False,False,False
660000,97000,10,True,False,False,False,True,False,True,False,True,False,False
610000,10000,6,False,False,False,True,True,False,False,False,False,False,False
240000,50000,12,False,False,False,True,True,False,True,False,False,False,True
70000,60000,20,False,False,False,True,True,False,True,False,True,False,False
550000,120000,14,True,False,False,False,True,False,True,False,False,False,False
100000,120000,15,False,False,False,True,True,False,True,False,True,False,False
350000,90000,15,True,False,False,False,True,False,True,False,True,False,False
200000,120000,12,False,False,False,True,True,False,True,False,False,False,False
720000,3000,6,False,False,False,True,True,False,False,False,False,False,False
350000,133000,11,True,False,False,False,True,False,True,False,False,False,False
400000,25000,9,False,False,False,True,True,False,True,False,False,False,False
570000,35000,8,False,False,False,True,True,False,True,False,False,False,False
130000,70000,10,False,False,False,True,True,False,True,False,False,False,False
210000,52000,9,False,False,False,True,True,False,True,False,False,False,False
800000,52000,7,True,False,False,False,True,False,True,False,False,False,False
700000,39000,8,True,False,False,False,True,False,True,False,False,False,False
200000,28689,14,True,False,False,False,True,False,True,False,False,False,False
495000,90000,11,True,False,False,False,True,False,True,False,True,False,False
325000,80322,11,True,False,False,False,False,False,True,False,False,False,False
650000,8000,6,False,False,False,True,True,False,True,False,False,False,False
155000,50000,25,True,False,False,False,True,False,True,False,True,False,False
75000,90000,18,False,False,False,True,True,False,True,False,True,False,False
350000,61658,10,True,False,False,False,False,False,True,False,False,False,False
90000,50000,15,False,False,False,True,True,False,True,False,False,False,True
600000,80000,9,True,False,False,False,True,False,True,False,False,False,False
400000,185000,15,True,False,False,False,True,False,True,False,False,False,False
370000,57000,11,True,False,False,False,True,False,True,False,True,False,False
50000,60000,25,False,False,False,True,True,False,True,False,False,False,False
125000,120000,21,False,False,False,True,True,False,True,False,True,False,False
1800000,26000,7,True,False,False,False,True,False,False,False,False,False,False
650000,20000,6,False,False,False,True,True,False,False,False,False,False,False
800000,30600,8,False,False,False,True,True,False,False,False,False,False,False
802000,5000,5,False,False,False,True,True,False,True,False,False,False,False
2300000,35000,10,True,False,False,False,True,False,False,False,False,False,True
